"covidMeasure","latitude","longitude","name","province","selected","shared name"
"0","43.0457","10.580813","10051","LI","false","10051"
"1","44.073235","10.484551","14127","LU","false","14127"
"0","43.78721","11.269571","6501","FI","false","6501"
"0","44.019238","10.279855","13929","LU","false","13929"
"0","43.09131","10.5413","11464","LI","false","11464"
"0","43.09267","10.54147","11879","LI","false","11879"
"1","43.817013","10.259125","14578","LU","false","14578"
"0","43.89484","11.067916","9019","PO","false","9019"
"0","43.097267","10.542658","11048","LI","false","11048"
"0","43.405533","10.408828","10057","LI","false","10057"
"0","43.404015","10.474789","10546","LI","false","10546"
"0","43.402576","10.414838","11894","LI","false","11894"
"0","42.660606","11.720069","12933","GR","false","12933"
"1","42.586143","11.515251","13814","GR","false","13814"
"0","43.772182","11.263974","2484","FI","false","2484"
"0","43.714993","10.406111","8777","PI","false","8777"
"0","42.949665","10.701555","1231","GR","false","1231"
"0","43.462482","11.878603","12644","AR","false","12644"
"0","43.88795","10.24349","15000","LU","false","15000"
"0","43.050808","10.8884","13764","GR","false","13764"
"0","43.882244","10.247912","14774","LU","false","14774"
"0","43.094547","11.782286","4052","SI","false","4052"
"0","43.057842","11.490517","5313","SI","false","5313"
"1","42.92746","11.70214","5361","SI","false","5361"
"0","43.663756767568","10.61884","8695","PI","false","8695"
"0","43.66305267350766","10.664338","8109","PI","false","8109"
"0","43.88767","10.672692","780","PT","false","780"
"0","42.67559","11.54823","13782","GR","false","13782"
"0","43.09292","11.651044","3692","SI","false","3692"
"0","43.884796","10.770061","2953","PT","false","2953"
"0","43.008114","10.523664","10397","LI","false","10397"
"0","43.71191","10.3987","11251","PI","false","11251"
"0","42.453503","11.42211","1448","GR","false","1448"
"0","42.644592","11.320235","13707","GR","false","13707"
"0","43.802128","11.188947","6682","FI","false","6682"
"1","43.559372","10.318556","10750","LI","false","10750"
"0","42.717983","10.990132","1253","GR","false","1253"
"0","42.723793","10.974686","1315","GR","false","1315"
"0","42.81547","10.331359","10270","LI","false","10270"
"0","43.95705","10.23116","13914","LU","false","13914"
"0","43.788246","10.927376","6630","FI","false","6630"
"0","43.33167","11.724339","12673","AR","false","12673"
"1","43.71426","10.4012","8193","PI","false","8193"
"0","43.996483","10.424259","14817","LU","false","14817"
"1","43.48535578777458","10.641867","11354","PI","false","11354"
"1","43.717823","10.401825","11225","PI","false","11225"
"0","43.88368986792703","10.770782540729488","2771","PT","false","2771"
"1","43.845375","10.505733","14587","LU","false","14587"
"0","43.99943","11.239014","1858","FI","false","1858"
"0","42.87105","11.87519","4882","SI","false","4882"
"0","43.880177","11.101557","9006","PO","false","9006"
"0","43.76743","11.252955","2585","FI","false","2585"
"0","43.236813","11.558366","3734","SI","false","3734"
"0","42.994858","11.519361","5520","SI","false","5520"
"0","43.554382","10.30559","9927","LI","false","9927"
"0","43.522102","10.407633","10336","LI","false","10336"
"0","43.537083","10.313818","10345","LI","false","10345"
"0","43.484913","10.329777","11549","LI","false","11549"
"0","43.488373","10.329258","11473","LI","false","11473"
"0","43.99599","10.19774","15433","LU","false","15433"
"0","43.626312","10.292556","8537","PI","false","8537"
"0","43.01711","10.859568","13065","GR","false","13065"
"1","43.763485","10.362655","8901","PI","false","8901"
"0","43.316494","11.329679","5492","SI","false","5492"
"0","42.67662","11.098752","13877","GR","false","13877"
"0","43.87047","10.54076","15704","LU","false","15704"
"0","43.84296","10.499952","14810","LU","false","14810"
"0","43.700893","10.400084","11238","PI","false","11238"
"0","43.907505","10.258511","14215","LU","false","14215"
"0","43.86787596438359","10.248215169863016","15706","LU","false","15706"
"0","43.93878","10.3051","15766","LU","false","15766"
"0","43.97104","10.19185","14950","LU","false","14950"
"0","43.86787596438358","10.248215169863014","15327","LU","false","15327"
"0","43.86787596438358","10.248215169863016","15328","LU","false","15328"
"0","43.98832","10.305469","15678","LU","false","15678"
"0","43.905254","10.311515","15607","LU","false","15607"
"0","43.843983","10.501954","13960","LU","false","13960"
"0","43.873116","10.241307","14247","LU","false","14247"
"0","43.89595","10.22474","13902","LU","false","13902"
"0","43.850014","10.485011","13894","LU","false","13894"
"0","43.88142","10.23483","15613","LU","false","15613"
"0","43.896404","10.789578","3045","PT","false","3045"
"0","43.098534","11.787441","5750","SI","false","5750"
"0","43.72307","11.2458","6674","FI","false","6674"
"0","43.99855","10.603553","14582","LU","false","14582"
"0","43.311855","10.515754","10729","LI","false","10729"
"0","43.99516","11.2361","6811","FI","false","6811"
"0","43.35002","10.457761","11525","LI","false","11525"
"0","43.42088","11.116734","3682","SI","false","3682"
"0","44.10936","10.412943","14441","LU","false","14441"
"0","43.056683","11.490078","3901","SI","false","3901"
"0","43.09445","11.780955","4078","SI","false","4078"
"0","43.160454","10.609771","10706","LI","false","10706"
"0","43.544918","10.303533","10171","LI","false","10171"
"0","43.577866692629314","10.508624","8776","PI","false","8776"
"0","42.745113","10.377239","10569","LI","false","10569"
"0","42.745556","10.377433","10863","LI","false","10863"
"0","43.93179","10.96744","2711","PT","false","2711"
"0","43.82982","10.907353","429","PT","false","429"
"0","43.604656","10.290273","8081","PI","false","8081"
"0","43.880375","11.095556","9128","PO","false","9128"
"0","43.782692","11.036522","8964","PO","false","8964"
"0","43.852665","10.980927","2860","PT","false","2860"
"0","43.88122","11.09802","8940","PO","false","8940"
"0","43.88245","11.09851","9381","PO","false","9381"
"0","43.84386","10.855557","3510","PT","false","3510"
"0","44.12236","10.74872","3102","PT","false","3102"
"0","44.032","10.12618","4525","MS","false","4525"
"0","43.93894","10.91631","3545","PT","false","3545"
"0","44.02889","10.129728","4660","MS","false","4660"
"0","42.921894","10.526557","11530","LI","false","11530"
"0","43.865566","10.964278","3083","PT","false","3083"
"0","43.86667","10.247774","14368","LU","false","14368"
"0","43.721912","10.395838","7985","PI","false","7985"
"0","43.582542","11.316665","3220","FI","false","3220"
"1","43.168064","10.56436","9919","LI","false","9919"
"0","43.89557","10.225008","14812","LU","false","14812"
"0","43.89395","10.226162","15203","LU","false","15203"
"0","43.92863","10.91868","2694","PT","false","2694"
"0","43.727684617477095","10.748964","8283","PI","false","8283"
"1","43.90371","11.003972","561","PT","false","561"
"0","43.6226695234884","10.774443","11212","PI","false","11212"
"0","42.367516","10.882989","1610","GR","false","1610"
"0","43.64349","11.07408","6478","FI","false","6478"
"0","43.87004","10.92928","2713","PT","false","2713"
"0","43.910076","10.3397","15861","LU","false","15861"
"0","42.92222","10.75752","1400","GR","false","1400"
"0","43.878593","10.775535","628","PT","false","628"
"0","43.9386","10.302812","14409","LU","false","14409"
"0","43.481325984375","10.726884","8491","PI","false","8491"
"0","43.83898","10.71891","580","PT","false","580"
"0","43.84238","11.016647","511","PT","false","511"
"0","43.837646","10.691388","14470","LU","false","14470"
"0","43.69377","11.817798","11990","AR","false","11990"
"0","43.4618","11.880261","12837","AR","false","12837"
"0","43.550888","11.542542","12134","AR","false","12134"
"0","43.462135","11.842411","12335","AR","false","12335"
"1","43.77594","11.252741","2271","FI","false","2271"
"0","42.81441","10.331672","10361","LI","false","10361"
"0","43.783154","11.449761","6291","FI","false","6291"
"0","43.75866","11.250556","440","FI","false","440"
"0","43.782906","11.036667","8948","PO","false","8948"
"0","43.77103","11.10568","7807","FI","false","7807"
"0","44.378128","9.883081","4353","MS","false","4353"
"0","43.77052","11.258816","2269","FI","false","2269"
"0","43.656784","10.281093","8092","PI","false","8092"
"0","43.66296473688056","10.638736","7959","PI","false","7959"
"0","43.66379917055807","10.639494","8627","PI","false","8627"
"0","43.68101531079568","10.836874","8886","PI","false","8886"
"0","43.851765","10.245068","15425","LU","false","15425"
"0","43.465363","11.042637","3854","SI","false","3854"
"0","43.550762","10.914235","1141","FI","false","1141"
"0","42.65715","11.645538","13690","GR","false","13690"
"0","43.88288","10.771438","445","PT","false","445"
"0","43.89555","10.22355","15733","LU","false","15733"
"0","42.80551","10.199407","10843","LI","false","10843"
"0","43.72818","10.81096","7658","FI","false","7658"
"0","43.7123","10.40516","9753","PI","false","9753"
"0","43.85425","10.243625","14900","LU","false","14900"
"0","43.93808","10.303533","14313","LU","false","14313"
"0","43.939102","10.301865","14425","LU","false","14425"
"0","42.75031","10.246122","10375","LI","false","10375"
"0","42.746155","10.168014","10433","LI","false","10433"
"1","42.76361","10.236697","10651","LI","false","10651"
"0","42.74359","10.234883","11413","LI","false","11413"
"0","44.00607","10.127927","5506","MS","false","5506"
"1","43.67785","10.272995","9600","PI","false","9600"
"0","43.82718","10.652058","14633","LU","false","14633"
"0","43.838303","10.507408","14148","LU","false","14148"
"0","43.852417","10.507418","15651","LU","false","15651"
"0","43.22621","11.801414","12707","AR","false","12707"
"0","42.78812393520851","10.311136738937034","11831","LI","false","11831"
"0","43.31739","11.336019","3659","SI","false","3659"
"0","43.298187","10.493083","11770","LI","false","11770"
"1","43.478516","11.868647","12795","AR","false","12795"
"0","43.62195","11.47085","6867","FI","false","6867"
"0","43.718395","10.381883","8880","PI","false","8880"
"0","43.870567","11.054132","9403","PO","false","9403"
"0","43.827793","11.039384","9374","PO","false","9374"
"0","43.89733","10.221724","14305","LU","false","14305"
"0","43.878006","10.23682","14159","LU","false","14159"
"0","43.90893","10.78103","646","PT","false","646"
"0","43.24628","10.527095","9970","LI","false","9970"
"0","43.591206","10.297478","8752","PI","false","8752"
"0","43.599716","10.294389","8846","PI","false","8846"
"0","43.889828","10.229667","14954","LU","false","14954"
"0","43.960278","10.168838","14640","LU","false","14640"
"0","43.2439","10.535053","10796","LI","false","10796"
"0","43.853607","10.507525","14825","LU","false","14825"
"0","43.905533","10.215794","15284","LU","false","15284"
"0","42.7651","10.88142","13157","GR","false","13157"
"0","44.00935","10.578187","14169","LU","false","14169"
"0","43.44152","11.926625","12703","AR","false","12703"
"0","43.44854","11.92024","13558","AR","false","13558"
"0","42.764706","10.342587","10939","LI","false","10939"
"0","43.714996","10.40984","8726","PI","false","8726"
"0","43.67594","10.42966","9445","PI","false","9445"
"0","43.764458","11.24675","1982","FI","false","1982"
"0","43.718","10.397258","11181","PI","false","11181"
"0","43.42003","11.099754","3976","SI","false","3976"
"0","43.463238","11.040753","5319","SI","false","5319"
"0","42.437325","11.129958","1123","GR","false","1123"
"0","43.486115","12.125758","12799","AR","false","12799"
"0","42.922222","10.757153","13045","GR","false","13045"
"0","43.956818","10.231322","14696","LU","false","14696"
"0","43.54782","10.32825","11306","LI","false","11306"
"0","43.532845","10.305816","10094","LI","false","10094"
"0","43.84498","10.504152","14379","LU","false","14379"
"0","43.802773","10.495454","14491","LU","false","14491"
"0","43.54529","10.305197","10131","LI","false","10131"
"0","43.77945","10.45647","15533","LU","false","15533"
"0","43.956734","10.171309","15437","LU","false","15437"
"0","44.03884","10.036802","7180","MS","false","7180"
"0","43.86468","10.243534","14451","LU","false","14451"
"0","43.545025","10.304508","10241","LI","false","10241"
"0","43.548775","10.303081","10480","LI","false","10480"
"0","43.54589","10.313017","11551","LI","false","11551"
"0","43.54647","10.31575","10440","LI","false","10440"
"0","43.54564","10.31326","10908","LI","false","10908"
"0","43.851112","10.245506","15543","LU","false","15543"
"0","43.88392","10.2326","14919","LU","false","14919"
"0","43.93155","10.24561","14666","LU","false","14666"
"0","43.54836","10.328374","10537","LI","false","10537"
"0","44.12134","10.258084","15513","LU","false","15513"
"0","44.038925","10.750022","3092","PT","false","3092"
"1","43.68318792664341","10.619754","8911","PI","false","8911"
"0","43.874863","10.534958","15046","LU","false","15046"
"0","42.930218","10.738156","1577","GR","false","1577"
"0","44.026814","10.133784","4516","MS","false","4516"
"0","43.77475","11.439417","7565","FI","false","7565"
"0","43.627354","10.295471","8585","PI","false","8585"
"0","43.766865","11.248125","2093","FI","false","2093"
"0","43.788994","11.267703","7417","FI","false","7417"
"0","44.13521","11.30618","6484","FI","false","6484"
"0","43.54699","10.33105","10166","LI","false","10166"
"0","43.54734","10.3299","11795","LI","false","11795"
"0","43.853973","10.242717","14124","LU","false","14124"
"0","43.574444","11.870283","12422","AR","false","12422"
"0","43.883183","10.233188","15619","LU","false","15619"
"0","43.30947","10.519251","9983","LI","false","9983"
"0","42.759377","10.890211","1194","GR","false","1194"
"0","42.76691","10.857787","888","GR","false","888"
"0","43.551983","11.123008","457","FI","false","457"
"0","43.547417","11.074886","740","FI","false","740"
"0","43.76535","11.248907","6265","FI","false","6265"
"0","44.00488","10.103172","7222","MS","false","7222"
"0","44.234886","9.939269","7171","MS","false","7171"
"0","43.6760721255426","10.542778","8492","PI","false","8492"
"0","43.68327223124022","10.596385","8816","PI","false","8816"
"0","43.597637","11.115656","2179","FI","false","2179"
"0","43.32029","11.327071","5369","SI","false","5369"
"0","44.05987","10.59181","15103","LU","false","15103"
